date,hour,traffic
07/12/14,21,0
07/12/14,22,0
08/12/14,8,0
08/12/14,9,0
08/12/14,10,18
08/12/14,11,49
08/12/14,12,50
08/12/14,13,44
08/12/14,14,41
08/12/14,15,62
08/12/14,16,40
08/12/14,17,56
08/12/14,18,72
08/12/14,19,45
08/12/14,20,28
08/12/14,21,0
08/12/14,22,0
09/12/14,8,0
09/12/14,9,0
09/12/14,10,34
09/12/14,11,42
09/12/14,12,50
09/12/14,13,54
09/12/14,14,53
09/12/14,15,59
09/12/14,16,62
09/12/14,17,66
09/12/14,18,103
09/12/14,19,67
09/12/14,20,41
09/12/14,21,0
09/12/14,22,0
10/12/14,8,0
10/12/14,9,0
10/12/14,10,42
10/12/14,11,39
10/12/14,12,102
10/12/14,13,92
10/12/14,14,83
10/12/14,15,72
10/12/14,16,86
10/12/14,17,101
10/12/14,18,122
10/12/14,19,108
10/12/14,20,47
10/12/14,21,0
10/12/14,22,0
11/12/14,8,43
11/12/14,9,69
11/12/14,10,108
11/12/14,11,86
11/12/14,12,62
11/12/14,13,99
11/12/14,14,108
11/12/14,15,132
11/12/14,16,128
11/12/14,17,89
11/12/14,18,41
11/12/14,19,0
11/12/14,20,0
11/12/14,21,0
11/12/14,22,0
12/12/14,8,10
12/12/14,9,12
12/12/14,10,48
12/12/14,11,94
12/12/14,12,118
12/12/14,13,101
12/12/14,14,103
12/12/14,15,125
12/12/14,16,145
12/12/14,17,155
12/12/14,18,130
12/12/14,19,132
12/12/14,20,75
12/12/14,21,25
12/12/14,22,0
13/12/14,8,0
13/12/14,9,0
13/12/14,10,80
13/12/14,11,181
13/12/14,12,178
13/12/14,13,181
13/12/14,14,202
13/12/14,15,190
13/12/14,16,217
13/12/14,17,249
13/12/14,18,203
13/12/14,19,183
13/12/14,20,84
13/12/14,21,0
13/12/14,22,0
14/12/14,8,0
14/12/14,9,0
14/12/14,10,84
14/12/14,11,199
14/12/14,12,215
14/12/14,13,171
14/12/14,14,220
14/12/14,15,252
14/12/14,16,247
14/12/14,17,241
14/12/14,18,172
14/12/14,19,116
14/12/14,20,59
14/12/14,21,0
14/12/14,22,0
15/12/14,8,0
15/12/14,9,0
15/12/14,10,51
15/12/14,11,80
15/12/14,12,82
15/12/14,13,101
15/12/14,14,92
15/12/14,15,104
15/12/14,16,129
15/12/14,17,139
15/12/14,18,164
15/12/14,19,129
15/12/14,20,80
15/12/14,21,0
15/12/14,22,0
16/12/14,8,0
16/12/14,9,0
16/12/14,10,54
16/12/14,11,114
16/12/14,12,103
16/12/14,13,117
16/12/14,14,118
16/12/14,15,112
16/12/14,16,115
16/12/14,17,173
16/12/14,18,168
16/12/14,19,155
16/12/14,20,103
16/12/14,21,0
16/12/14,22,0
17/12/14,8,0
17/12/14,9,0
17/12/14,10,83
17/12/14,11,99
17/12/14,12,147
17/12/14,13,140
17/12/14,14,133
17/12/14,15,155
17/12/14,16,151
17/12/14,17,177
17/12/14,18,220
17/12/14,19,190
17/12/14,20,118
17/12/14,21,0
17/12/14,22,0
18/12/14,8,0
18/12/14,9,0
18/12/14,10,47
18/12/14,11,94
18/12/14,12,119
18/12/14,13,139
18/12/14,14,117
18/12/14,15,121
18/12/14,16,129
18/12/14,17,181
18/12/14,18,191
18/12/14,19,150
18/12/14,20,96
18/12/14,21,0
18/12/14,22,0
19/12/14,8,0
19/12/14,9,0
19/12/14,10,86
19/12/14,11,144
19/12/14,12,138
19/12/14,13,158
19/12/14,14,131
19/12/14,15,156
19/12/14,16,135
19/12/14,17,175
19/12/14,18,210
19/12/14,19,162
19/12/14,20,113
19/12/14,21,0
19/12/14,22,0
20/12/14,8,0
20/12/14,9,0
20/12/14,10,124
20/12/14,11,197
20/12/14,12,179
20/12/14,13,245
20/12/14,14,267
20/12/14,15,326
20/12/14,16,301
20/12/14,17,301
20/12/14,18,251
20/12/14,19,222
20/12/14,20,124
20/12/14,21,0
20/12/14,22,0
21/12/14,8,0
21/12/14,9,0
21/12/14,10,109
21/12/14,11,248
21/12/14,12,275
21/12/14,13,297
21/12/14,14,341
21/12/14,15,340
21/12/14,16,297
21/12/14,17,342
21/12/14,18,329
21/12/14,19,237
21/12/14,20,154
21/12/14,21,0
21/12/14,22,0
22/12/14,8,0
22/12/14,9,0
22/12/14,10,122
22/12/14,11,192
22/12/14,12,201
22/12/14,13,241
22/12/14,14,199
22/12/14,15,191
22/12/14,16,211
22/12/14,17,273
22/12/14,18,223
22/12/14,19,258
22/12/14,20,201
22/12/14,21,0
22/12/14,22,0
23/12/14,8,0
23/12/14,9,0
23/12/14,10,148
23/12/14,11,172
23/12/14,12,235
23/12/14,13,213
23/12/14,14,198
23/12/14,15,175
23/12/14,16,188
23/12/14,17,249
23/12/14,18,242
23/12/14,19,227
23/12/14,20,170
23/12/14,21,0
23/12/14,22,0
24/12/14,8,0
24/12/14,9,0
24/12/14,10,142
24/12/14,11,188
24/12/14,12,182
24/12/14,13,117
24/12/14,14,57
24/12/14,15,5
24/12/14,16,0
24/12/14,17,0
24/12/14,18,0
24/12/14,19,0
24/12/14,20,0
24/12/14,21,0
24/12/14,22,0
27/12/14,8,0
27/12/14,9,0
27/12/14,10,60
27/12/14,11,137
27/12/14,12,196
27/12/14,13,231
27/12/14,14,210
27/12/14,15,269
27/12/14,16,225
27/12/14,17,203
27/12/14,18,172
27/12/14,19,112
27/12/14,20,57
27/12/14,21,0
27/12/14,22,0
28/12/14,8,0
28/12/14,9,0
28/12/14,10,54
28/12/14,11,84
28/12/14,12,110
28/12/14,13,128
28/12/14,14,169
28/12/14,15,174
28/12/14,16,138
28/12/14,17,170
28/12/14,18,135
28/12/14,19,102
28/12/14,20,57
28/12/14,21,0
28/12/14,22,0
29/12/14,8,0
29/12/14,9,0
29/12/14,10,82
29/12/14,11,92
29/12/14,12,84
29/12/14,13,122
29/12/14,14,112
29/12/14,15,185
29/12/14,16,142
29/12/14,17,155
29/12/14,18,159
29/12/14,19,101
29/12/14,20,112
29/12/14,21,0
29/12/14,22,0
30/12/14,8,0
30/12/14,9,0
30/12/14,10,55
30/12/14,11,77
30/12/14,12,104
30/12/14,13,140
30/12/14,14,157
30/12/14,15,141
30/12/14,16,143
30/12/14,17,139
30/12/14,18,173
30/12/14,19,148
30/12/14,20,96
30/12/14,21,0
30/12/14,22,0
31/12/14,8,0
31/12/14,9,0
31/12/14,10,70
31/12/14,11,103
31/12/14,12,137
31/12/14,13,179
31/12/14,14,145
31/12/14,15,118
31/12/14,16,73
31/12/14,17,3
31/12/14,18,0
31/12/14,19,0
31/12/14,20,0
31/12/14,21,0
31/12/14,22,0
02/01/15,8,1
02/01/15,9,16
02/01/15,10,50
02/01/15,11,85
02/01/15,12,121
02/01/15,13,171
02/01/15,14,138
02/01/15,15,144
02/01/15,16,140
02/01/15,17,141
02/01/15,18,133
02/01/15,19,137
02/01/15,20,67
02/01/15,21,0
02/01/15,22,0
03/01/15,8,8
03/01/15,9,11
03/01/15,10,49
03/01/15,11,70
03/01/15,12,176
03/01/15,13,125
03/01/15,14,150
03/01/15,15,156
03/01/15,16,178
03/01/15,17,141
03/01/15,18,118
03/01/15,19,105
03/01/15,20,58
03/01/15,21,4
03/01/15,22,0
04/01/15,8,4
04/01/15,9,5
04/01/15,10,32
04/01/15,11,64
04/01/15,12,84
04/01/15,13,94
04/01/15,14,89
04/01/15,15,127
04/01/15,16,170
04/01/15,17,125
04/01/15,18,86
04/01/15,19,66
04/01/15,20,45
04/01/15,21,6
04/01/15,22,0
05/01/15,8,5
05/01/15,9,8
05/01/15,10,45
05/01/15,11,51
05/01/15,12,72
05/01/15,13,92
05/01/15,14,77
05/01/15,15,115
05/01/15,16,122
05/01/15,17,132
05/01/15,18,121
05/01/15,19,73
05/01/15,20,47
05/01/15,21,0
05/01/15,22,0
07/01/15,8,5
07/01/15,9,4
07/01/15,10,34
07/01/15,11,39
07/01/15,12,52
07/01/15,13,75
07/01/15,14,48
07/01/15,15,48
07/01/15,16,72
07/01/15,17,94
07/01/15,18,60
07/01/15,19,61
07/01/15,20,26
07/01/15,21,4
07/01/15,22,0
08/01/15,8,11
08/01/15,9,8
08/01/15,10,37
08/01/15,11,37
08/01/15,12,55
08/01/15,13,52
08/01/15,14,56
08/01/15,15,47
08/01/15,16,72
08/01/15,17,81
08/01/15,18,105
08/01/15,19,64
08/01/15,20,31
08/01/15,21,8
08/01/15,22,0
09/01/15,8,4
09/01/15,9,7
09/01/15,10,37
09/01/15,11,45
09/01/15,12,59
09/01/15,13,44
09/01/15,14,63
09/01/15,15,69
09/01/15,16,63
09/01/15,17,80
09/01/15,18,96
09/01/15,19,102
09/01/15,20,57
09/01/15,21,0
09/01/15,22,0
10/01/15,8,25
10/01/15,9,7
10/01/15,10,58
10/01/15,11,81
10/01/15,12,87
10/01/15,13,110
10/01/15,14,128
10/01/15,15,106
10/01/15,16,175
10/01/15,17,154
10/01/15,18,127
10/01/15,19,95
10/01/15,20,68
10/01/15,21,2
10/01/15,22,0
11/01/15,8,8
11/01/15,9,8
11/01/15,10,32
11/01/15,11,88
11/01/15,12,97
11/01/15,13,109
11/01/15,14,111
11/01/15,15,92
11/01/15,16,145
11/01/15,17,127
11/01/15,18,82
11/01/15,19,57
11/01/15,20,31
11/01/15,21,1
11/01/15,22,0
12/01/15,8,13
12/01/15,9,7
12/01/15,10,17
12/01/15,11,33
12/01/15,12,49
12/01/15,13,49
12/01/15,14,43
12/01/15,15,47
12/01/15,16,57
12/01/15,17,67
12/01/15,18,45
12/01/15,19,48
12/01/15,20,23
12/01/15,21,4
12/01/15,22,0
13/01/15,8,7
13/01/15,9,9
13/01/15,10,20
13/01/15,11,50
13/01/15,12,53
13/01/15,13,50
13/01/15,14,40
13/01/15,15,56
13/01/15,16,71
13/01/15,17,61
13/01/15,18,66
13/01/15,19,47
13/01/15,20,32
13/01/15,21,4
13/01/15,22,0
14/01/15,8,18
14/01/15,9,3
14/01/15,10,32
14/01/15,11,45
14/01/15,12,61
14/01/15,13,62
14/01/15,14,54
14/01/15,15,69
14/01/15,16,58
14/01/15,17,69
14/01/15,18,58
14/01/15,19,53
14/01/15,20,40
14/01/15,21,11
14/01/15,22,0
15/01/15,8,3
15/01/15,9,8
15/01/15,10,29
15/01/15,11,47
15/01/15,12,52
15/01/15,13,58
15/01/15,14,49
15/01/15,15,44
15/01/15,16,45
15/01/15,17,62
15/01/15,18,66
15/01/15,19,68
15/01/15,20,23
15/01/15,21,7
15/01/15,22,0
16/01/15,8,7
16/01/15,9,12
16/01/15,10,22
16/01/15,11,36
16/01/15,12,48
16/01/15,13,52
16/01/15,14,58
16/01/15,15,59
16/01/15,16,68
16/01/15,17,78
16/01/15,18,67
16/01/15,19,99
16/01/15,20,41
16/01/15,21,3
16/01/15,22,0
17/01/15,8,6
17/01/15,9,9
17/01/15,10,45
17/01/15,11,60
17/01/15,12,94
17/01/15,13,110
17/01/15,14,80
17/01/15,15,129
17/01/15,16,103
17/01/15,17,123
17/01/15,18,91
17/01/15,19,94
17/01/15,20,47
17/01/15,21,3
17/01/15,22,0
18/01/15,8,4
18/01/15,9,6
18/01/15,10,31
18/01/15,11,31
18/01/15,12,74
18/01/15,13,65
18/01/15,14,108
18/01/15,15,87
18/01/15,16,120
18/01/15,17,99
18/01/15,18,56
18/01/15,19,46
18/01/15,20,22
18/01/15,21,3
18/01/15,22,0
19/01/15,8,6
19/01/15,9,3
19/01/15,10,14
19/01/15,11,42
19/01/15,12,48
19/01/15,13,62
19/01/15,14,34
19/01/15,15,29
19/01/15,16,68
19/01/15,17,55
19/01/15,18,51
19/01/15,19,41
19/01/15,20,15
19/01/15,21,5
19/01/15,22,0
20/01/15,8,29
20/01/15,9,43
20/01/15,10,15
20/01/15,11,35
20/01/15,12,40
20/01/15,13,37
20/01/15,14,31
20/01/15,15,34
20/01/15,16,47
20/01/15,17,36
20/01/15,18,48
20/01/15,19,37
20/01/15,20,25
20/01/15,21,0
20/01/15,22,0
21/01/15,8,14
21/01/15,9,12
21/01/15,10,17
21/01/15,11,31
21/01/15,12,39
21/01/15,13,41
21/01/15,14,22
21/01/15,15,41
21/01/15,16,46
21/01/15,17,50
21/01/15,18,52
21/01/15,19,49
21/01/15,20,14
21/01/15,21,7
21/01/15,22,0
22/01/15,8,10
22/01/15,9,12
22/01/15,10,24
22/01/15,11,29
22/01/15,12,40
22/01/15,13,47
22/01/15,14,30
22/01/15,15,31
22/01/15,16,44
22/01/15,17,56
22/01/15,18,52
22/01/15,19,27
22/01/15,20,20
22/01/15,21,0
22/01/15,22,0
23/01/15,8,10
23/01/15,9,5
23/01/15,10,29
23/01/15,11,40
23/01/15,12,33
23/01/15,13,55
23/01/15,14,33
23/01/15,15,57
23/01/15,16,46
23/01/15,17,76
23/01/15,18,92
23/01/15,19,60
23/01/15,20,46
23/01/15,21,3
23/01/15,22,0
24/01/15,8,22
24/01/15,9,5
24/01/15,10,23
24/01/15,11,50
24/01/15,12,77
24/01/15,13,100
24/01/15,14,95
24/01/15,15,89
24/01/15,16,107
24/01/15,17,88
24/01/15,18,69
24/01/15,19,80
24/01/15,20,41
24/01/15,21,1
24/01/15,22,0
25/01/15,8,7
25/01/15,9,2
25/01/15,10,15
25/01/15,11,28
25/01/15,12,55
25/01/15,13,59
25/01/15,14,81
25/01/15,15,59
25/01/15,16,84
25/01/15,17,70
25/01/15,18,50
25/01/15,19,36
25/01/15,20,10
25/01/15,21,1
25/01/15,22,0
26/01/15,8,14
26/01/15,9,5
26/01/15,10,15
26/01/15,11,24
26/01/15,12,32
26/01/15,13,26
26/01/15,14,21
26/01/15,15,33
26/01/15,16,36
26/01/15,17,47
26/01/15,18,44
26/01/15,19,37
26/01/15,20,13
26/01/15,21,0
26/01/15,22,0
27/01/15,8,8
27/01/15,9,5
27/01/15,10,22
27/01/15,11,48
27/01/15,12,50
27/01/15,13,26
27/01/15,14,46
27/01/15,15,22
27/01/15,16,40
27/01/15,17,62
27/01/15,18,54
27/01/15,19,33
27/01/15,20,26
27/01/15,21,0
27/01/15,22,0
28/01/15,8,33
28/01/15,9,3
28/01/15,10,19
28/01/15,11,24
28/01/15,12,41
28/01/15,13,30
28/01/15,14,30
28/01/15,15,39
28/01/15,16,30
28/01/15,17,52
28/01/15,18,57
28/01/15,19,57
28/01/15,20,23
28/01/15,21,2
28/01/15,22,0
29/01/15,8,10
29/01/15,9,11
29/01/15,10,27
29/01/15,11,38
29/01/15,12,53
29/01/15,13,51
29/01/15,14,32
29/01/15,15,49
29/01/15,16,43
29/01/15,17,54
29/01/15,18,75
29/01/15,19,48
29/01/15,20,32
29/01/15,21,3
29/01/15,22,0
30/01/15,8,0
30/01/15,9,0
30/01/15,10,35
30/01/15,11,30
30/01/15,12,41
30/01/15,13,56
30/01/15,14,42
30/01/15,15,58
30/01/15,16,65
30/01/15,17,98
30/01/15,18,73
30/01/15,19,84
30/01/15,20,37
30/01/15,21,0
30/01/15,22,0
31/01/15,8,0
31/01/15,9,0
31/01/15,10,62
31/01/15,11,71
31/01/15,12,95
31/01/15,13,92
31/01/15,14,89
31/01/15,15,100
31/01/15,16,91
31/01/15,17,101
31/01/15,18,94
31/01/15,19,87
31/01/15,20,41
31/01/15,21,0
31/01/15,22,0
01/02/15,8,0
01/02/15,9,0
01/02/15,10,25
01/02/15,11,31
01/02/15,12,57
01/02/15,13,82
01/02/15,14,83
01/02/15,15,84
01/02/15,16,82
01/02/15,17,73
01/02/15,18,78
01/02/15,19,48
01/02/15,20,21
01/02/15,21,0
01/02/15,22,0
02/02/15,8,0
02/02/15,9,0
02/02/15,10,15
02/02/15,11,19
02/02/15,12,34
02/02/15,13,40
02/02/15,14,22
02/02/15,15,38
02/02/15,16,45
02/02/15,17,47
02/02/15,18,32
02/02/15,19,56
02/02/15,20,24
02/02/15,21,0
02/02/15,22,0
03/02/15,8,0
03/02/15,9,0
03/02/15,10,15
03/02/15,11,28
03/02/15,12,59
03/02/15,13,52
03/02/15,14,31
03/02/15,15,38
03/02/15,16,52
03/02/15,17,59
03/02/15,18,56
03/02/15,19,35
03/02/15,20,25
03/02/15,21,0
03/02/15,22,0
04/02/15,8,0
04/02/15,9,0
04/02/15,10,27
04/02/15,11,31
04/02/15,12,41
04/02/15,13,48
04/02/15,14,55
04/02/15,15,37
04/02/15,16,52
04/02/15,17,48
04/02/15,18,89
04/02/15,19,52
04/02/15,20,40
04/02/15,21,0
04/02/15,22,0
05/02/15,8,0
05/02/15,9,0
05/02/15,10,24
05/02/15,11,44
05/02/15,12,56
05/02/15,13,52
05/02/15,14,61
05/02/15,15,61
05/02/15,16,51
05/02/15,17,64
05/02/15,18,58
05/02/15,19,58
05/02/15,20,23
05/02/15,21,0
05/02/15,22,0
06/02/15,8,0
06/02/15,9,0
06/02/15,10,37
06/02/15,11,60
06/02/15,12,55
06/02/15,13,82
06/02/15,14,56
06/02/15,15,50
06/02/15,16,62
06/02/15,17,71
06/02/15,18,87
06/02/15,19,86
06/02/15,20,42
06/02/15,21,0
06/02/15,22,0
07/02/15,8,0
07/02/15,9,0
07/02/15,10,40
07/02/15,11,54
07/02/15,12,98
07/02/15,13,92
07/02/15,14,89
07/02/15,15,112
07/02/15,16,101
07/02/15,17,109
07/02/15,18,124
07/02/15,19,79
07/02/15,20,36
07/02/15,21,0
07/02/15,22,0
08/02/15,8,0
08/02/15,9,0
08/02/15,10,17
08/02/15,11,65
08/02/15,12,44
08/02/15,13,93
08/02/15,14,112
08/02/15,15,77
08/02/15,16,82
08/02/15,17,78
08/02/15,18,68
08/02/15,19,47
08/02/15,20,13
08/02/15,21,0
08/02/15,22,0
09/02/15,8,0
09/02/15,9,0
09/02/15,10,27
09/02/15,11,26
09/02/15,12,33
09/02/15,13,33
09/02/15,14,42
09/02/15,15,33
09/02/15,16,38
09/02/15,17,59
09/02/15,18,49
09/02/15,19,42
09/02/15,20,11
09/02/15,21,0
09/02/15,22,0
10/02/15,8,0
10/02/15,9,0
10/02/15,10,23
10/02/15,11,31
10/02/15,12,47
10/02/15,13,40
10/02/15,14,29
10/02/15,15,31
10/02/15,16,48
10/02/15,17,63
10/02/15,18,76
10/02/15,19,43
10/02/15,20,30
10/02/15,21,0
10/02/15,22,0
11/02/15,8,0
11/02/15,9,0
11/02/15,10,25
11/02/15,11,34
11/02/15,12,43
11/02/15,13,39
11/02/15,14,67
11/02/15,15,61
11/02/15,16,52
11/02/15,17,55
11/02/15,18,75
11/02/15,19,39
11/02/15,20,30
11/02/15,21,0
11/02/15,22,0
12/02/15,8,0
12/02/15,9,0
12/02/15,10,30
12/02/15,11,58
12/02/15,12,49
12/02/15,13,60
12/02/15,14,70
12/02/15,15,66
12/02/15,16,58
12/02/15,17,73
12/02/15,18,79
12/02/15,19,72
12/02/15,20,58
12/02/15,21,0
12/02/15,22,0
13/02/15,8,0
13/02/15,9,0
13/02/15,10,27
13/02/15,11,61
13/02/15,12,83
13/02/15,13,75
13/02/15,14,87
13/02/15,15,90
13/02/15,16,83
13/02/15,17,89
13/02/15,18,117
13/02/15,19,121
13/02/15,20,61
13/02/15,21,0
13/02/15,22,0
14/02/15,8,0
14/02/15,9,0
14/02/15,10,68
14/02/15,11,90
14/02/15,12,93
14/02/15,13,118
14/02/15,14,111
14/02/15,15,144
14/02/15,16,120
14/02/15,17,131
14/02/15,18,118
14/02/15,19,97
14/02/15,20,49
14/02/15,21,0
14/02/15,22,0
15/02/15,8,0
15/02/15,9,0
15/02/15,10,54
15/02/15,11,54
15/02/15,12,60
15/02/15,13,78
15/02/15,14,57
15/02/15,15,93
15/02/15,16,141
15/02/15,17,106
15/02/15,18,84
15/02/15,19,63
15/02/15,20,28
15/02/15,21,0
15/02/15,22,0
16/02/15,8,0
16/02/15,9,0
16/02/15,10,24
16/02/15,11,38
16/02/15,12,36
16/02/15,13,33
16/02/15,14,58
16/02/15,15,53
16/02/15,16,61
16/02/15,17,51
16/02/15,18,51
16/02/15,19,45
16/02/15,20,13
16/02/15,21,0
16/02/15,22,0
17/02/15,8,0
17/02/15,9,0
17/02/15,10,25
17/02/15,11,39
17/02/15,12,42
17/02/15,13,34
17/02/15,14,38
17/02/15,15,66
17/02/15,16,56
17/02/15,17,68
17/02/15,18,53
17/02/15,19,42
17/02/15,20,27
17/02/15,21,0
17/02/15,22,0
18/02/15,8,10
18/02/15,9,6
18/02/15,10,14
18/02/15,11,26
18/02/15,12,42
18/02/15,13,42
18/02/15,14,27
18/02/15,15,45
18/02/15,16,58
18/02/15,17,42
18/02/15,18,54
18/02/15,19,40
18/02/15,20,34
18/02/15,21,1
18/02/15,22,0
19/02/15,8,0
19/02/15,9,0
19/02/15,10,28
19/02/15,11,40
19/02/15,12,35
19/02/15,13,57
19/02/15,14,37
19/02/15,15,52
19/02/15,16,42
19/02/15,17,59
19/02/15,18,52
19/02/15,19,20
19/02/15,20,23
19/02/15,21,0
19/02/15,22,0
20/02/15,8,0
20/02/15,9,0
20/02/15,10,30
20/02/15,11,46
20/02/15,12,54
20/02/15,13,34
20/02/15,14,32
20/02/15,15,50
20/02/15,16,54
20/02/15,17,46
20/02/15,18,58
20/02/15,19,47
20/02/15,20,31
20/02/15,21,0
20/02/15,22,0
21/02/15,8,0
21/02/15,9,0
21/02/15,10,30
21/02/15,11,57
21/02/15,12,69
21/02/15,13,53
21/02/15,14,72
21/02/15,15,60
21/02/15,16,96
21/02/15,17,81
21/02/15,18,64
21/02/15,19,74
21/02/15,20,47
21/02/15,21,0
21/02/15,22,0
22/02/15,8,0
22/02/15,9,0
22/02/15,10,32
22/02/15,11,41
22/02/15,12,46
22/02/15,13,56
22/02/15,14,48
22/02/15,15,78
22/02/15,16,77
22/02/15,17,99
22/02/15,18,59
22/02/15,19,53
22/02/15,20,23
22/02/15,21,0
22/02/15,22,0
23/02/15,8,0
23/02/15,9,0
23/02/15,10,23
23/02/15,11,20
23/02/15,12,27
23/02/15,13,20
23/02/15,14,42
23/02/15,15,45
23/02/15,16,35
23/02/15,17,42
23/02/15,18,54
23/02/15,19,34
23/02/15,20,40
23/02/15,21,0
23/02/15,22,0
24/02/15,8,0
24/02/15,9,0
24/02/15,10,20
24/02/15,11,25
24/02/15,12,35
24/02/15,13,50
24/02/15,14,44
24/02/15,15,42
24/02/15,16,64
24/02/15,17,53
24/02/15,18,47
24/02/15,19,23
24/02/15,20,10
24/02/15,21,0
24/02/15,22,0
25/02/15,8,0
25/02/15,9,0
25/02/15,10,36
25/02/15,11,46
25/02/15,12,36
25/02/15,13,46
25/02/15,14,26
25/02/15,15,50
25/02/15,16,48
25/02/15,17,51
25/02/15,18,50
25/02/15,19,53
25/02/15,20,14
25/02/15,21,0
25/02/15,22,0
26/02/15,8,0
26/02/15,9,0
26/02/15,10,41
26/02/15,11,36
26/02/15,12,39
26/02/15,13,57
26/02/15,14,47
26/02/15,15,40
26/02/15,16,45
26/02/15,17,63
26/02/15,18,74
26/02/15,19,50
26/02/15,20,37
26/02/15,21,0
26/02/15,22,0
27/02/15,8,0
27/02/15,9,0
27/02/15,10,31
27/02/15,11,53
27/02/15,12,60
27/02/15,13,51
27/02/15,14,47
27/02/15,15,73
27/02/15,16,62
27/02/15,17,102
27/02/15,18,60
27/02/15,19,82
27/02/15,20,29
27/02/15,21,0
27/02/15,22,0
28/02/15,8,0
28/02/15,9,0
28/02/15,10,57
28/02/15,11,65
28/02/15,12,89
28/02/15,13,96
28/02/15,14,99
28/02/15,15,106
28/02/15,16,145
28/02/15,17,127
28/02/15,18,100
28/02/15,19,88
28/02/15,20,39
28/02/15,21,0
28/02/15,22,0
01/03/15,8,0
01/03/15,9,0
01/03/15,10,33
01/03/15,11,60
01/03/15,12,69
01/03/15,13,62
01/03/15,14,112
01/03/15,15,105
01/03/15,16,104
01/03/15,17,117
01/03/15,18,84
01/03/15,19,39
01/03/15,20,36
01/03/15,21,0
01/03/15,22,0
02/03/15,8,0
02/03/15,9,0
02/03/15,10,23
02/03/15,11,28
02/03/15,12,50
02/03/15,13,39
02/03/15,14,44
02/03/15,15,36
02/03/15,16,53
02/03/15,17,55
02/03/15,18,38
02/03/15,19,50
02/03/15,20,29
02/03/15,21,0
02/03/15,22,0
03/03/15,8,0
03/03/15,9,0
03/03/15,10,28
03/03/15,11,29
03/03/15,12,31
03/03/15,13,39
03/03/15,14,57
03/03/15,15,37
03/03/15,16,48
03/03/15,17,75
03/03/15,18,67
03/03/15,19,46
03/03/15,20,36
03/03/15,21,0
03/03/15,22,0
04/03/15,8,0
04/03/15,9,0
04/03/15,10,30
04/03/15,11,25
04/03/15,12,32
04/03/15,13,48
04/03/15,14,55
04/03/15,15,57
04/03/15,16,45
04/03/15,17,52
04/03/15,18,69
04/03/15,19,47
04/03/15,20,32
04/03/15,21,0
04/03/15,22,0
05/03/15,8,0
05/03/15,9,0
05/03/15,10,41
05/03/15,11,63
05/03/15,12,45
05/03/15,13,57
05/03/15,14,67
05/03/15,15,52
05/03/15,16,61
05/03/15,17,64
05/03/15,18,79
05/03/15,19,76
05/03/15,20,48
05/03/15,21,0
05/03/15,22,0
06/03/15,8,0
06/03/15,9,0
06/03/15,10,37
06/03/15,11,72
06/03/15,12,81
06/03/15,13,68
06/03/15,14,74
06/03/15,15,88
06/03/15,16,84
06/03/15,17,108
06/03/15,18,118
06/03/15,19,101
06/03/15,20,60
06/03/15,21,0
06/03/15,22,0
07/03/15,8,0
07/03/15,9,0
07/03/15,10,80
07/03/15,11,94
07/03/15,12,135
07/03/15,13,124
07/03/15,14,159
07/03/15,15,131
07/03/15,16,140
07/03/15,17,200
07/03/15,18,139
07/03/15,19,134
07/03/15,20,71
07/03/15,21,0
07/03/15,22,0
08/03/15,8,0
08/03/15,9,0
08/03/15,10,51
08/03/15,11,88
08/03/15,12,81
08/03/15,13,115
08/03/15,14,156
08/03/15,15,138
08/03/15,16,147
08/03/15,17,130
08/03/15,18,110
08/03/15,19,90
08/03/15,20,47
08/03/15,21,0
08/03/15,22,0
09/03/15,8,0
09/03/15,9,0
09/03/15,10,27
09/03/15,11,18
09/03/15,12,32
09/03/15,13,20
09/03/15,14,34
09/03/15,15,29
09/03/15,16,39
09/03/15,17,41
09/03/15,18,39
09/03/15,19,30
09/03/15,20,20
09/03/15,21,0
09/03/15,22,0
10/03/15,8,0
10/03/15,9,0
10/03/15,10,17
10/03/15,11,23
10/03/15,12,22
10/03/15,13,34
10/03/15,14,26
10/03/15,15,31
10/03/15,16,39
10/03/15,17,42
10/03/15,18,69
10/03/15,19,25
10/03/15,20,16
10/03/15,21,0
10/03/15,22,0
11/03/15,8,0
11/03/15,9,0
11/03/15,10,31
11/03/15,11,27
11/03/15,12,40
11/03/15,13,33
11/03/15,14,35
11/03/15,15,47
11/03/15,16,44
11/03/15,17,59
11/03/15,18,62
11/03/15,19,49
11/03/15,20,23
11/03/15,21,0
11/03/15,22,0
12/03/15,8,0
12/03/15,9,0
12/03/15,10,34
12/03/15,11,17
12/03/15,12,34
12/03/15,13,55
12/03/15,14,38
12/03/15,15,26
12/03/15,16,54
12/03/15,17,56
12/03/15,18,69
12/03/15,19,58
12/03/15,20,33
12/03/15,21,0
12/03/15,22,0
13/03/15,8,0
13/03/15,9,0
13/03/15,10,32
13/03/15,11,35
13/03/15,12,39
13/03/15,13,42
13/03/15,14,36
13/03/15,15,50
13/03/15,16,54
13/03/15,17,67
13/03/15,18,53
13/03/15,19,54
13/03/15,20,43
13/03/15,21,0
13/03/15,22,0
14/03/15,8,0
14/03/15,9,0
14/03/15,10,43
14/03/15,11,80
14/03/15,12,86
14/03/15,13,75
14/03/15,14,88
14/03/15,15,89
14/03/15,16,74
14/03/15,17,142
14/03/15,18,86
14/03/15,19,53
14/03/15,20,42
14/03/15,21,0
14/03/15,22,0
15/03/15,8,0
15/03/15,9,0
